"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"733",8612247,"M-ELITE MOTEL SUITES","MURUS SA DE CV",721113,"Moteles","11 a 30 personas","EJE VIAL","6 SUR (AVENIDA DE LAS TORRES)","CALLE","LEONA VICARIO","EJE VIAL","8 SUR (CALZADA ERMITA IZTAPALAPA)","AVENIDA","ZACATEPEC",142,"","","",NA,"","COLONIA","PARAJE ZACATEPEC","","","",9560,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2530",36,"15461975","GRUPOMELITE@GMAIL.COM","","Fijo",19.35264254,-99.01496152,"2019-11"
"734",723467,"MONTECASINO SUITES","MONTECASINO SUITES SA DE CV",721113,"Moteles","31 a 50 personas","CALLE","CAMINO REAL A SAN LORENZO","CALLE","CIRCONIO","CERRADA","CERRANA","CALLE","CIRCONIO",NA,"SN","","",NA,"","COLONIA","EL MANTO","","","",9830,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","497A",13,"","SERVICIOS@MOTELSENLINEA.COM.MX","","Fijo",19.34871924,-99.07803992,"2014-12"
"735",6325805,"MOTEL AFRODITA SA DE CV","MOTEL AFRODITA SA DE CV",721113,"Moteles","11 a 30 personas","AVENIDA","INSTITUTO POLITECNICO NACIONAL","CALLE","PONIENTE 112","AVENIDA","INSURGENTES NORTE","CALLE","PONIENTE 112",4709,"","","",NA,"","COLONIA","CAPULTITLAN","","","",7370,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1400",11,"","","","Fijo",19.47451667,-99.13685905,"2010-07"
"736",6324686,"MOTEL CENTRAL INN","MOTEL CENTRAL INN SA DE CV",721113,"Moteles","31 a 50 personas","CALLE","POCHITECAS","CALLE","NINGUNO","CALLE","NINGUNO","PEATONAL","5 SUR (LEYES DE REFORMA)",17,"","","",0,"","COLONIA","ZONA NORTE CENTRAL DE ABASTO","","","17",9040,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2403",13,"","","","Fijo",19.38090188,-99.0892276,"2010-07"
"737",707024,"MOTEL DANY","",721113,"Moteles","11 a 30 personas","CALZADA","CALZADA DE LA VIGA","EJE VIAL","4 SUR (PRESIDENTE PLUTARCO ELIAS CALLES)","CERRADA","CALLEJON XICALTONGO","CALLE","SAN FRANCISCO",615,"","","",NA,"","BARRIO","SAN FRANCISCO XICALTONGO","","","",8230,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","397",13,"","MOTELDANYFACTURACION@GMAIL.COM","","Fijo",19.39741621,-99.12387445,"2014-12"
"738",6306653,"MOTEL EUROSUITES","EUROSUITES SA DE CV",721113,"Moteles","31 a 50 personas","CALLE","ANDADOR CINCELADORES","CALLE","BAJA CALIFORNIA","CALLE","TENEXPA","OTRO (ESPECIFIQUE)","NINGUNO",1058,"","","",NA,"","COLONIA","LA NUEVA ROSITA","","","",9410,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","375",23,"","","","Fijo",19.37776518,-99.1019487,"2010-07"
"739",6308246,"MOTEL LA FLOR","HOTELERA BAYONA SA DE CV",721113,"Moteles","11 a 30 personas","AVENIDA","INSURGENTES NORTE","AVENIDA","INSTITUTO POLITECNICO NACIONAL","CALLE","PONIENTE 112","CALLE","PONIENTE 112",1020,"","","",NA,"","COLONIA","CAPULTITLAN","","","",7370,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1400",11,"5555175993","MOTELLAFLOR@PRODIGY.NET.MX","","Fijo",19.4744313,-99.13526743,"2010-07"
"740",6259157,"MOTEL LA RAZA","MOTEL LA RAZA SA DE CV",721113,"Moteles","0 a 5 personas","CIRCUITO","INTERIOR (PASEO DE LAS JACARANDAS)","CALLE","CEIBA","AVENIDA","INSURGENTES NORTE","CALLE","CEIBA",788,"","","",NA,"","COLONIA","SANTA MARIA INSURGENTES","","","",6430,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","61",9,"5555833340","LARAZAMOTEL@GMAIL.COM","","Fijo",19.46433909,-99.14383588,"2010-07"
"741",6258216,"MOTEL LOS ARCOS","INMOBILIARIA ANBATE SA DE CV",721113,"Moteles","11 a 30 personas","CARRETERA","FEDERAL MEXICO-TOLUCA","CALLE","PASEO DE LAS LILAS","CALLE","GRANJAS","CALLE","CERRADA PALO ALTO",1573,"","","",0,"","COLONIA","COOPERATIVA PALO ALLTO","","","",5118,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","195",4,"","","","Fijo",19.384064,-99.25032026,"2010-07"
"742",8596364,"MOTEL MINK","PROMOTORA MARINA SA DE CV",721113,"Moteles","6 a 10 personas","EJE VIAL","3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA)","CALLE","ORIENTE 171","CALLE","PELICANO","CALLE","NINGUNO",6660,"","","",NA,"","COLONIA","AMPL SAN JUAN DE ARAGON","","","",7460,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1646",2,"","","","Fijo",19.4739722,-99.10032538,"2019-11"
"743",724308,"MOTEL O GAVILAN","HOTEL O GAVILAN SA DE CV",721113,"Moteles","6 a 10 personas","PERIFERICO","CANAL DE GARAY","CALLE","RIO COATZACOALCOS","CALLE","JOAQUIN HERRERA","CALLE","ANASTASIO BUSTAMANTE",2956,"","","",NA,"","COLONIA","PRESIDENTES DE MEXICO","","","",9740,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","5906",1,"5556429920","MOTEL.GAVILAN@GMAIL.COM","","Fijo",19.33204118,-99.06456589,"2014-12"
"744",6259076,"MOTEL PARADISO","",721113,"Moteles","6 a 10 personas","AVENIDA","CANAL DE TEZONTLE","CALLE","15 DE JUNIO DE 1861","CALLE","3 DE JUNIO DE 1861","CALLE","BATALLA DE CALPULALPAN",NA,"SN","","",NA,"","COLONIA","LEYES DE REFORMA 3RA SECCION","","","",9310,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","214",23,"","","","Fijo",19.3826934,-99.06252253,"2010-07"
"745",6259092,"MOTEL PEGASO","HOTELERA VERDE",721113,"Moteles","11 a 30 personas","CALZADA","SIN REFERENCIA","CALLE","JAVIER SANTA MARIA (ANTONIO PLAZA)","CALLE","HIDALGO","CALLE","GALEANA",2657,"","","",NA,"","COLONIA","PUEBLO DE  SANTA CRUZ MEYEHUALCO","","","",9700,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1655",2,"","","","Fijo",19.34215887,-99.04934221,"2010-07"
"746",6309452,"MOTEL PICASSO","GRUPO PEREZ RUIZ SA DE CV",721113,"Moteles","0 a 5 personas","PERIFERICO","CANAL DE GARAY","AVENIDA","SAN LORENZO","CALLE","MONZON (JUAREZ)","AVENIDA","SAN LORENZO",5708,"","","",0,"","COLONIA","CERRO DE LA ESTRELLA","","","",9860,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1975",8,"","LORENA_CISNEROS01@HOTMAIL.COM","","Fijo",19.32000723,-99.07467231,"2010-07"
"747",6257431,"MOTEL PISTOLAS","MOTEL PISTOLAS SA DE CV",721113,"Moteles","6 a 10 personas","CALZADA","GENERAL IGNACIO ZARAGOZA","CALLE","CERRADA DE ZARAGOZA","CALLE","NINGUNO","CALLE","CERRADA DEL CONDE",2289,"","","",0,"","COLONIA","EL PARAISO","","","",9230,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","464",38,"","PISTOLEIROMEX@YAHOO.COM.MX","","Fijo",19.37961966,-99.02691297,"2010-07"
"748",6306725,"MOTEL PLUTARCO SUITES","DAFONTE SA DE CV",721113,"Moteles","11 a 30 personas","AVENIDA","PRESIDENTE PLUTARCO ELIAS CALLES","CALLE","PRIVADA AIDA","EJE VIAL","6 SUR (PLAYA PIE DE LA CUESTA)","CALLE","INDEPENDENCIA",488,"","","",NA,"","COLONIA","MARIA DEL CARMEN","","","",3500,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","483",24,"","","","Fijo",19.37669652,-99.1354203,"2010-07"
"749",6324687,"MOTEL PORTOSOL","GODEMS SA DE CV",721113,"Moteles","11 a 30 personas","EJE VIAL","5 SUR (LEYES DE REFORMA)","CALLE","POCHITECAS","CALLE","ENCOMENDEROS","CALLE","POCHITECAS",72,"","","",NA,"","COLONIA","CENTRAL DE ABASTOS","","","",9040,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","2403",9,"","","","Fijo",19.37999585,-99.08357405,"2010-07"
"750",6259002,"MOTEL QUETZALLI SUITES","ADMINISTRADORA CALDEVILLA SA DE CV",721113,"Moteles","6 a 10 personas","CALZADA","CALZADA DE TLALPAN","CALLE","EMPERADORES","EJE VIAL","7A SUR (GENERAL EMILIANO ZAPATA)","CALLE","ARAGÓN",571,"","","",NA,"","COLONIA","ÁLAMOS","","","",3400,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","115",21,"","HOTELQUETZALLI@LIVE.COM.MX","","Fijo",19.39733803,-99.13773118,"2010-07"
"751",6325191,"MOTEL QUINTA BUGAMBILIAS","MOTEL QUINTA BUGAMBILIAS SA DE CV",721113,"Moteles","51 a 100 personas","AVENIDA","AVENIDA DEL TALLER","AVENIDA","AVENIDA DEL TALLER","EJE VIAL","1 ORIENTE (CALZADA DE LA VIGA)","CALLE","VILLAURRUTIA",185,"","","",0,"","COLONIA","PAULINO NAVARRO","","","",6870,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1290",12,"","BUGAMBILIAS@MOTELESENLINEA.COM","","Fijo",19.41310092,-99.1285807,"2010-07"
"752",6324959,"MOTEL QUINTA LORETO","LAXAS SA DE CV",721113,"Moteles","11 a 30 personas","CALLE","MIGUEL LERDO DE TEJADA","AVENIDA","TEZOZOMOC","CALLE","PETROLEOS MEXICANOS","EJE VIAL","3 NORTE (CALZADA SAN ISIDRO)",260,"","","",NA,"","COLONIA","SAN MATEO","","","",2000,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","1023",7,"","","","Fijo",19.48438602,-99.19533553,"2010-07"
"753",6324668,"MOTEL QUINTA MARGARITA","MOTEL QUINTA MARGARITA SA DE CV",721113,"Moteles","51 a 100 personas","EJE VIAL","8 SUR (CALZADA ERMITA IZTAPALAPA)","CALLE","JOSÉ GUADALUPE LÓPEZ","CALLE","FRANCISCO JAVIER MINA","AVENIDA","HIDALGO",1542,"F","","",0,"","COLONIA","BARRIO SAN MIGUEL","","","1542",9360,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","4927",4,"","MARGARITA@MOTELESENLINEA.COM","","Fijo",19.35505208,-99.08351935,"2010-07"
"754",6325402,"MOTEL REAL LA VIGA","MOTEL REAL LA VIGA SA DE CV",721113,"Moteles","11 a 30 personas","CALLE","LORENZO BOTURINI","CALLE","CUITLAHUAC","EJE VIAL","1 ORIENTE (CALZADA DE LA VIGA)","CALLE","ZOQUIPA",372,"","","",NA,"","COLONIA","LORENZO BOTURINI","","","",15820,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","1045",7,"","","","Fijo",19.41744278,-99.12720844,"2010-07"
"755",6705600,"MOTEL REAL LAS FUENTES","ROBAGE SA DE CV",721113,"Moteles","11 a 30 personas","CIRCUITO","INTERIOR (AVENIDA RIO CONSULADO)","CALLE","MELLADO","CALLE","MEZQUITAL","EJE VIAL","1 ORIENTE (AVENIDA FERROCARRIL HIDALGO)",1787,"","","",NA,"","CIUDAD","VALLE GOMEZ","","","",6240,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","127",9,"","","","Fijo",19.45988437,-99.12339243,"2016-01"
"756",731747,"MOTEL RINCON DE LA SELVA","",721113,"Moteles","6 a 10 personas","CALLE","FELIPE ANGELES","CALLE","BENITO JUAREZ","AVENIDA","CUAUHTEMOC","CALLE","FILOMENO MATA",14,"","","",NA,"","COLONIA","EJIDOS DE SANTA MARIA AZTAHUACAN","","","",9570,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1509",5,"","BRISHM_25@HOTMAIL.COM","","Fijo",19.35157926,-99.03900871,"2014-12"
"757",6324679,"MOTEL ROJO 7","MOTEL ROJO 7 SA DE CV",721113,"Moteles","0 a 5 personas","PERIFERICO","CALLE 7","PRIVADA","CALLE 7","CALLE","AVENIDA PROSPERIDAD","CALLE","PRIVADA 21",436,"","","",0,"","COLONIA","AGRICOLA PANTITLAN","","","",8100,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","39",2,"","","","Fijo",19.41912279,-99.05627628,"2014-12"
"758",6199579,"MOTEL SARA S.A. DE C.V.","MOTEL SARA SA DE CV",721113,"Moteles","6 a 10 personas","CALLE","SARA","EJE VIAL","3 NORTE (NOE)","CALLE","ABEL","EJE VIAL","1 ORIENTE (AVENIDA FERROCARRIL HIDALGO)",4483,"","","",NA,"","COLONIA","GUADALUPE TEPEYAC","","","",7840,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1805",9,"5557596356","","","Fijo",19.46553568,-99.1192834,"2014-12"
"759",6324696,"MOTEL SEIXO","SEIXO SA DE CV",721113,"Moteles","11 a 30 personas","AVENIDA","TLAHUAC","CALLE","AGUJAS","PERIFERICO","CANAL DE GARAY","CALLE","MORELOS (CINEMATOGRAFISTAS)",1539,"","","",NA,"","COLONIA","ELVERGEL","","","",9880,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1960",4,"","","","Fijo",19.3193895,-99.08035029,"2010-07"
"760",730859,"MOTEL SUITZ M","BAROES SA DE CV",721113,"Moteles","11 a 30 personas","EJE VIAL","6 SUR (AVENIDA DE LAS TORRES)","CALLE","AQUILES SERDAN","CALLE","VENUSTIANO CARRANZA","CALLE","ABRAHAM GONZÁLEZ",65,"","","",NA,"","COLONIA","ZONA URBANA EJIDAL SANTA MARIA AZTAHUACAN","","","",9570,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1091",19,"5556420642","","","Fijo",19.36038138,-99.03333464,"2014-12"
"761",6324690,"MOTEL TENTACION","MOTEL TENTACION SA DE CV",721113,"Moteles","11 a 30 personas","AVENIDA","GUELATAO","CALLE","EMILIANO ZAPATA","CALLE","ABRAHAM GONZALEZ","CALLE","5 DE MAYO",316,"LOTE","","",80,"","COLONIA","SANTA MARIA AZTAHUACAN","","","",9500,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","1087",17,"","SERVICIOS@MOTELESENLINEA.COM.MX","","Fijo",19.35993979,-99.04024817,"2010-07"
"762",6259085,"MOTEL TORRE","INMOBILIARIA Y ADMINISTRADORA TRES NACIONES SA DE CV",721113,"Moteles","11 a 30 personas","CALLE","6","AVENIDA","XOCHIMILCO","PRIVADA","CARLOS L. DÍAZ","CALLE","5",284,"","","",NA,"","COLONIA","AGRÍCOLA PANTITLÁN","","","",8100,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","96",3,"","TECNOIMA@HOTMAIL.COM","","Fijo",19.41272752,-99.05888142,"2010-07"
"763",6325400,"MOTEL VILLA BONITA","CERAVI SA DE CV",721113,"Moteles","6 a 10 personas","VIADUCTO","RIO DE LA PIEDAD","CALZADA","CALZADA DE LA VIGA","EJE VIAL","2 ORIENTE (HONORABLE CONGRESO DE LA UNION)","CALLE","PRIVADA RANCHO DE LA CRUZ",140,"","","",NA,"","COLONIA","JAMAICA","","","",15800,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","1399",3,"","","","Fijo",19.40489267,-99.12394617,"2010-07"
"764",6316985,"MOTEL VILLA LINDA","INMOBILIARIA COMERCIAL AZTECA SA DE CV",721113,"Moteles","11 a 30 personas","CALZADA","CALZADA DE TLALPAN","AVENIDA","ACOXPA AV CALZADA DE TLALPAN","AVENIDA","TLALPAN","CALZADA","CALZADA DE TLALPAN",NA,"SN","","",NA,"","COLONIA","EJIDOS DE HUIPULCO","","","",14380,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","445",7,"","","","Fijo",19.29994456,-99.14847842,"2010-07"
"765",7747810,"MOTEL VILLAS 7","MOTAL VILLAS 7 SA DE CV",721113,"Moteles","6 a 10 personas","PERIFERICO","CALLE 7","CALLE","PRIVADA DEL VALLE","PERIFERICO","CANAL DE SAN JUAN","CALLE","ADOLFO LÓPEZ MATEOS",98,"","","",0,"","COLONIA","AGRICOLA PANTITLAN","","","",8100,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","109",19,"22354752","MOTELVILLAS7@GMAUIL.COM","","Fijo",19.40332017,-99.05802708,"2019-11"
"766",6308597,"MOTEL VILLAS ARAGON","MOTEL VILLAS DE ARAGON SA DE CV",721113,"Moteles","0 a 5 personas","AVENIDA","JOSÉ LORETO FABELA","AVENIDA","4 NORTE  510","CALLE","IGNACIO ALLENDE","CALLE","EMILIANO ZAPATA",266,"","","",NA,"","COLONIA","PUEBLO SAN JUAN DE ARAGÓN","","","",7920,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","2131",9,"","","","Fijo",19.46475153,-99.08081939,"2010-07"
"767",6259140,"MX GARIBALDI","ADMINISTRADORA HOTELERA GALICIA SA",721111,"Hoteles con otros servicios integrados","11 a 30 personas","PEATONAL","REPÚBLICA DE HONDURAS","PEATONAL","ALLENDE","CALLE","CALLEJÓN DE GARIBALDI","CALLE","REPÚBLICA DE PERÚ",11,"","","",0,"","COLONIA","CENTRO","","","",6020,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","644",22,"","J.ALCANTARA@MXHOTELES.COM","","Fijo",19.44076786,-99.13773571,"2010-07"
"768",6304729,"NH COLECTION MEXICO CITY","HOTELERA DE LA PARRA SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","LIVERPOOL","EJE VIAL","2 PONIENTE (FLORENCIA)","CALLE","AMBERES","CALLE","LONDRES",155,"","","",2,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",6,"","","WWW.NH-HOTELS.COM.MX","Fijo",19.42397978,-99.16487148,"2010-07"
"769",6318276,"NH MEXICO CITY CENTRO HISTORICO","OPERADORA NACIONAL HISPANA SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","PALMA","CALLE","16 DE SEPTIEMBRE","CALLE","VENUSTIANO CARRANZA","CALLE","5 DE FEBRERO",42,"","","",NA,"","COLONIA","CENTRO","","","",6000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","818",9,"","","WWW.NH-HOTELS.COM","Fijo",19.43162318,-99.13535814,"2010-07"
"770",9051415,"NH VALLE DORADO","CHARTWELL DE NUEVO LAREDO SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","LIVERPOOL","EJE VIAL","2 PONIENTE (FLORENCIA)","CALLE","AMBERES","CALLE","LONDRES",155,"","","",2,"","COLONIA","JUAREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","095A",6,"","","WWW.NH-HOTELS.COM","Fijo",19.42398455,-99.16486161,"2019-11"
"771",6311017,"NOVOTEL MÉXICO SANTA FÉ","ACCOR MEXICO HOTELS SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALLE","ANTONIO DOVALÍ JAIME","AVENIDA","SANTA FE","CALLE","NINGUNO","CALLE","2",75,"","","",0,"","COLONIA","SANTA FÉ","","","",1210,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",36,"","ALVARO.VALLE@ACCORINVEST.COM","","Fijo",19.3672397,-99.25982921,"2010-07"
"772",6313125,"OFICINA ADMINISTRATIVA","SHEREZADA SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CIRCUITO","RIO MIXCOAC","CALLE","GALICIA","CALLE","CATALUÑA","CALLE","ASTURIAS",63,"","","",101,"","COLONIA","INSURGENTES MIXCOAC","","","",3920,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","793",12,"","","","Fijo",19.36947402,-99.18275442,"2010-07"
"773",6305692,"OFICINA ADMINISTRATIVA DEL PARQUE ACUATICO EL ROLLO","EL ROLLO CORPORATIVO SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","3 PONIENTE (SALAMANCA)","CALLE","OAXACA","AVENIDA","COLIMA","CALLE","COZUMEL",109,"","","",0,"","COLONIA","ROMA","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1093",12,"","INFORMES@ELROLLO.COM.MX","WWW.ELROLLO.COM.MX","Fijo",19.41702747,-99.169134,"2010-07"
"774",9324271,"OFICINA ADMINISTRATIVA HOTEL ROYAL HOLIDAY","SIMARIK",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","INSURGENTES","AVENIDA","SIN NOMBRE","AVENIDA","SIN NOMBRE","CALLE","SIN NOMBRE",1999,"","","",NA,"","COLONIA","GUADALUPE INN","","","",NA,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1059",24,"","","","Fijo",19.35088254,-99.18649322,"2020-11"
"775",6313756,"OFICINA DE VENTAS","OPERADORA BADI SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","AVENIDA","AVENIDA DE LAS NACIONES","AVENIDA","DAKOTA","AVENIDA","INSURGENTES SUR","CALLE","FILADELFIA",38,"","","",NA,"","COLONIA","NÁPOLES","EDIFICIO COMERCIAL Y DE SERVICIOS","WORLD TRADE CENTER MEXICO","SN",3810,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","219",1,"","SALESDIRECTOR@ISLARESORT.COM.MX","WWW.ISLANAVIDAD.COM.MX","Fijo",19.39475029,-99.17376002,"2010-07"
"776",6317116,"OFICINA DE VENTAS DF","DESARROLLOS DINE SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","TUXPAN","CALLE","TEHUANTEPEC","CALLE","QUINTANA ROO","CALLE","ANAHUÁC",54,"","4","PLANTA BAJA",302,"","COLONIA","ROMA SUR","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO 4","408",6760,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","145A",24,"","CONTABILIDAD.RIVIERA@PALLADIUMHOTELGROUP.COM","WWW.PALLADIUMHOTELGROUP.COM","Fijo",19.40412,-99.16726,"2010-07"
"777",8724128,"OFICINA HOTELES RODAVENTO","HOTELES RODAVENTO SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","GUILLERMO GONZÁLEZ CAMARENA","CALLE","ERNESTO DOMINGUEZ A.","CALLE","GUILLERMO GONZALEZ CAMARENA","AVENIDA","JAVIER BARROS SIERRA",500,"PB","","",0,"","COLONIA","SANTA FE","","","",1210,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",41,"","SANDRA@GRUPORODAVENTO.COM","","Fijo",19.36704993,-99.26226479,"2019-11"
"778",6316602,"OFICINA MEXICO","VILLA BEJAR SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","CERRO DE LA ESTRELLA","CALLE","CERRO CAPILLA DE SAN MIGUEL","CALLE","CERRO DEL CHAPULÍN","CALLE","CERRO SAN ANDRÉS",3,"","","",0,"","COLONIA","CAMPESTRE CHURUBUSCO","","","",4320,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","008A",6,"","LANFA@VILLABEJAR.COM.MX","WWW.VILLABEJAR.COM.MX","Fijo",19.35343639,-99.13210243,"2010-07"
"779",6258709,"OFICINAS CORPORATIVAS DE HOTELES MISIÓN","PROHOMI SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","PRAGA","CALLE","LONDRES","AVENIDA","CHAPULTEPEC","CALLE","VARSOVIA",60,"","","",NA,"","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","983",6,"","","","Fijo",19.422644,-99.16862816,"2010-07"
"780",6865705,"OFICINAS KUPURI","COMERCIALIZADORA E INMOBILIARIA MUNDO KUPURI S DE RL DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","","BOULEVARD MANUEL ÁVILA CAMACHO","CALLE","5","OTRO (ESPECIFIQUE)","99","CALLE","5",1,"","","",0,"","COLONIA","LOMAS DE CHAPULTEPEC III SECC","","","",11570,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","849",20,"","HOTELKUPURI@HOTMAIL.COM","","Fijo",19.42830524,-99.2034192,"2019-04"
"781",6786157,"ONE CIUDAD DE MÉXICO LA RAZA","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","RIO CONSULADO","CALLE","SERIS","CALZADA","VALLEJO","AVENIDA","ANTONIO VALERIANO",130,"","","",NA,"","COLONIA","SANTA MARIA INSURGENTES","","","",6430,9,"CIUDAD DE MÉXICO",10,"Álvaro Obregón",1,"Álvaro Obregón","1542",36,"","","WWW.POSADAS.COM","Fijo",19.36673789,-99.26125474,"2017-03"
"782",6812897,"ONE CIUDAD DE MÉXICO PATRIOTISMO","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","INTERIOR (AVENIDA PATRIOTISMO)","CALLE","5","CALLE","5","VIADUCTO","22",229,"","","",0,"","COLONIA","SN PEDRO DE LOS PIN","","","",3800,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","187",26,"","VERONICA.AREVALO@POSADAS.COM","","Fijo",19.39599482,-99.1810346,"2017-11"
"783",8178830,"ONE CIUDAD DE MÉXICO PERIFÉRICO SUR","HOTELES Y VILLAS POSADAS SA DE CV",721111,"Hoteles con otros servicios integrados","31 a 50 personas","PEATONAL","GRAN SUR","OTRO (ESPECIFIQUE)","99","OTRO (ESPECIFIQUE)","99","OTRO (ESPECIFIQUE)","99",5530,"","","",0,"","COLONIA","PEDREGAL CARRASCO","","","",4700,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","1641",40,"","VERONICA.AREVALO@POSADAS.COM","","Fijo",19.30292587,-99.16548404,"2019-11"
